identity_id,first_name,last_name,middle_name,dob,ssn,phone,email,street_address,city,state,zip_code,gender,created_date,source_system,full_name,full_address,age,phone_formatted,ssn_masked,income_bracket,employment_status,marital_status
6e9f6baa-6dc0-4421-90ca-60be2f50a53d,Daniel,Campbell,,1987-05-04,301-63-1768,(303) 807-2197,kayleecox@example.org,4729 Phillip Club Apt. 577,Littleton,CO,80237,Other,2024-11-14,HEALTH_DEPT,Daniel  Campbell,"4729 Phillip Club Apt. 577, Littleton, CO 80237",38,(303) 807-2197,***-**-1768,Low,Student,Widowed
75a7158e-0e56-4d80-8590-4627e23b97da,Monica,Lane,,1941-07-14,172-55-3912,(970) 425-2977,hollywhite@example.net,45629 Moore Wells Suite 260,Castle Rock,CO,80218,M,2024-10-10,HEALTH_DEPT,Monica  Lane,"45629 Moore Wells Suite 260, Castle Rock, CO 80218",84,(970) 425-2977,***-**-3912,Very High,Employed,Divorced
6cbb6443-e16a-4996-b00a-f6b111862e76,Kimberly,Martinez,,1978-04-13,751-52-6066,(970) 917-9909,xmills@example.com,005 White Summit,Grand Junction,CO,80207,M,2024-05-08,HEALTH_DEPT,Kimberly  Martinez,"005 White Summit, Grand Junction, CO 80207",47,(970) 917-9909,***-**-6066,Very High,Unemployed,Single
55c2dced-03f9-4069-8e6f-94cc03af41eb,Krista,Rodriguez,,2002-09-23,608-24-6149,(970) 968-9266,taylorlisa@example.net,747 Wagner Wall,Castle Rock,CO,80023,M,2023-11-20,VOTER_REG,Krista  Rodriguez,"747 Wagner Wall, Castle Rock, CO 80023",23,(970) 968-9266,***-**-6149,Medium,Student,Married
deafd1bc-d480-4f6a-8150-e03e7f41ad15,Maria,Copeland,,1988-10-16,629-34-2257,(970) 979-7037,hchavez@example.org,0235 Timothy Lakes Suite 320,Loveland,CO,80023,M,2024-02-06,DMV,Maria  Copeland,"0235 Timothy Lakes Suite 320, Loveland, CO 80023",37,(970) 979-7037,***-**-2257,Medium,Retired,Divorced
e65b4935-a595-4f53-8f1e-d945a32c753b,Brianna,Krause,,1939-07-18,805-95-7634,(720) 803-2728,raymond03@example.net,6870 Jacqueline Burgs Apt. 294,Westminster,CO,80234,Other,2024-06-25,VOTER_REG,Brianna  Krause,"6870 Jacqueline Burgs Apt. 294, Westminster, CO 80234",86,(720) 803-2728,***-**-7634,High,Unemployed,Divorced
6f53accd-dfdd-454b-8918-e3f23aa6d7e5,Gary,Baker,,1981-05-03,101-65-7646,(970) 356-2530,johnsonbrittany@example.com,850 Michelle Drive,Aurora,CO,80102,Other,2023-09-18,HEALTH_DEPT,Gary  Baker,"850 Michelle Drive, Aurora, CO 80102",44,(970) 356-2530,***-**-7646,Low,Student,Widowed
4ef86ca6-5f5b-4a5b-ae92-b906b9e08b08,Darin,Hansen,Richard,1969-02-03,367-83-3591,(970) 597-2982,amandawalker@example.org,6447 Decker Brook Suite 985,Longmont,CO,80202,M,2024-02-10,SOCIAL_SERVICES,Darin Richard Hansen,"6447 Decker Brook Suite 985, Longmont, CO 80202",56,(970) 597-2982,***-**-3591,High,Student,Married
6aa821f6-92f1-444f-a1e2-cdcf09710bfc,Samantha,Fowler,,1940-12-25,824-60-7856,(970) 413-5999,ychavez@example.net,32407 Stanley Centers,Aurora,CO,80104,M,2024-12-21,TAX_DEPT,Samantha  Fowler,"32407 Stanley Centers, Aurora, CO 80104",85,(970) 413-5999,***-**-7856,High,Unemployed,Divorced
19feefde-87ed-4cc2-bff7-f34254d52dc0,Gary,Villarreal,Clinton,1953-05-11,863-19-7873,(970) 534-4134,samuel82@example.org,094 Christopher Parkways,Commerce City,CO,80211,Other,2023-12-13,TAX_DEPT,Gary Clinton Villarreal,"094 Christopher Parkways, Commerce City, CO 80211",72,(970) 534-4134,***-**-7873,Low,Retired,Married
a337d3d1-5b16-40c1-809b-2ad9152b40be,Amanda,Bennett,,2007-08-29,975-12-9498,(970) 766-7614,taylor09@example.org,90033 Kelly Circle,Denver,CO,80205,F,2024-03-04,VOTER_REG,Amanda  Bennett,"90033 Kelly Circle, Denver, CO 80205",18,(970) 766-7614,***-**-9498,High,Employed,Married
2b6c3742-925c-44e5-8748-ed8cfd69c902,Brett,Woods,Kyle,1953-04-01,932-60-3418,(303) 617-9301,rebeccadawson@example.net,3238 Michael Isle,Boulder,CO,80028,Other,2023-09-13,DMV,Brett Kyle Woods,"3238 Michael Isle, Boulder, CO 80028",72,(303) 617-9301,***-**-3418,High,Retired,Married
e41de223-a5dc-4b66-be71-2cc7e7043edb,Stephanie,Morton,,2005-12-06,881-10-3327,(303) 215-9681,rprice@example.org,38421 Carrie Lights,Colorado Springs,CO,80207,M,2025-05-29,SOCIAL_SERVICES,Stephanie  Morton,"38421 Carrie Lights, Colorado Springs, CO 80207",20,(303) 215-9681,***-**-3327,Low,Student,Single
2c19bc39-dd95-4335-8961-2a5017a999a3,Tyrone,Pope,James,1952-10-14,596-25-8206,(303) 287-6399,wbrown@example.net,95046 Connie Dam,Grand Junction,CO,80105,F,2024-05-06,SOCIAL_SERVICES,Tyrone James Pope,"95046 Connie Dam, Grand Junction, CO 80105",73,(303) 287-6399,***-**-8206,High,Unemployed,Married
9e455f2a-e4e0-4622-8928-068c62133e26,Travis,Cortez,,1980-11-04,595-15-8410,(970) 452-8139,chasejames@example.net,28467 Hodge Course,Broomfield,CO,80019,M,2024-11-08,VOTER_REG,Travis  Cortez,"28467 Hodge Course, Broomfield, CO 80019",45,(970) 452-8139,***-**-8410,High,Student,Single
ef679c5b-c0d4-4728-b84e-7a53cf7416e4,Renee,Ward,Anthony,1961-11-18,489-30-6817,(303) 504-3657,jonessteven@example.com,6014 Alexander Road,Longmont,CO,80239,F,2024-03-12,DMV,Renee Anthony Ward,"6014 Alexander Road, Longmont, CO 80239",64,(303) 504-3657,***-**-6817,High,Retired,Divorced
10c0e942-265e-4c73-86a9-134021e2ccf4,Ashley,Burns,,1957-02-28,523-25-5921,(303) 815-7379,nathan13@example.net,5575 Johnson Lights Suite 236,Lakewood,CO,80218,M,2024-02-06,VOTER_REG,Ashley  Burns,"5575 Johnson Lights Suite 236, Lakewood, CO 80218",68,(303) 815-7379,***-**-5921,Low,Student,Widowed
2e5410d0-22e4-46fb-bd78-bc7a626467c2,Benjamin,Martinez,,1939-09-01,935-75-8203,(303) 638-4179,pamela25@example.org,10918 Rodriguez Streets,Fort Collins,CO,80227,M,2024-02-14,DMV,Benjamin  Martinez,"10918 Rodriguez Streets, Fort Collins, CO 80227",86,(303) 638-4179,***-**-8203,Low,Employed,Single
62dfc534-e978-4fc6-a8a9-5dfc1f5bd49c,Erin,Berry,Matthew,1997-09-07,847-49-7051,(720) 893-3821,aduncan@example.org,9753 Chen Lane,Westminster,CO,80024,F,2024-08-24,SOCIAL_SERVICES,Erin Matthew Berry,"9753 Chen Lane, Westminster, CO 80024",28,(720) 893-3821,***-**-7051,Very High,Retired,Widowed
ad7c1d6c-a4af-413e-98c8-0ffcff44dc48,Elizabeth,Ramirez,Wendy,1979-11-27,310-37-7702,(303) 742-3951,ellismaria@example.net,126 Ferguson Forest Suite 127,Boulder,CO,80022,M,2025-02-17,HEALTH_DEPT,Elizabeth Wendy Ramirez,"126 Ferguson Forest Suite 127, Boulder, CO 80022",46,(303) 742-3951,***-**-7702,High,Unemployed,Widowed
0150cabf-300b-4580-9574-726f8e066528,Laura,Brown,Regina,1982-08-26,875-81-4243,(303) 305-1580,lhart@example.com,08742 Jennifer Ports Apt. 203,Centennial,CO,80224,F,2024-03-12,DMV,Laura Regina Brown,"08742 Jennifer Ports Apt. 203, Centennial, CO 80224",43,(303) 305-1580,***-**-4243,Low,Retired,Divorced
b992f2e9-df36-46f9-aae9-8529c69a2763,Robert,Patel,,1950-12-02,791-34-7509,(303) 528-7436,haroldneal@example.net,7940 Knight Plain Apt. 154,Greeley,CO,80021,F,2023-11-06,HEALTH_DEPT,Robert  Patel,"7940 Knight Plain Apt. 154, Greeley, CO 80021",75,(303) 528-7436,***-**-7509,High,Unemployed,Single
d4a74b25-78ed-452f-b458-b9de4c1ca320,Brett,Lozano,,1996-06-18,139-13-3527,(970) 977-5887,ethan36@example.com,40238 Sherri Ports,Greeley,CO,80018,F,2024-03-27,DMV,Brett  Lozano,"40238 Sherri Ports, Greeley, CO 80018",29,(970) 977-5887,***-**-3527,Very High,Unemployed,Married
24456ea2-a086-4fba-b62a-410a7757801c,Louis,Moore,,1968-05-10,980-71-7420,(720) 372-2774,gaguirre@example.org,6528 Jessica Lights Suite 734,Denver,CO,80230,F,2024-12-11,TAX_DEPT,Louis  Moore,"6528 Jessica Lights Suite 734, Denver, CO 80230",57,(720) 372-2774,***-**-7420,Low,Retired,Divorced
02e2cfeb-a627-4eef-b829-25f634a3ff21,Jennifer,Reyes,,1975-06-07,451-27-8289,(970) 871-2850,cisnerosjames@example.com,374 Russo Green Suite 871,Loveland,CO,80236,F,2025-05-17,SOCIAL_SERVICES,Jennifer  Reyes,"374 Russo Green Suite 871, Loveland, CO 80236",50,(970) 871-2850,***-**-8289,High,Retired,Single
957ea15b-b1c0-4ffa-a555-0ae1f9ddbc04,Tina,Johns,Jasmine,1963-03-26,832-52-4849,(720) 730-2098,williamsfrederick@example.com,0108 Michael Cape Suite 831,Lakewood,CO,80103,F,2024-08-30,TAX_DEPT,Tina Jasmine Johns,"0108 Michael Cape Suite 831, Lakewood, CO 80103",62,(720) 730-2098,***-**-4849,Medium,Retired,Widowed
0615428f-0045-40ea-8daf-ca9f9ea05d94,Gerald,Kennedy,,1992-11-03,163-48-4577,(970) 639-6274,juliecarter@example.net,293 Reid Greens,Greeley,CO,80207,M,2024-02-15,VOTER_REG,Gerald  Kennedy,"293 Reid Greens, Greeley, CO 80207",33,(970) 639-6274,***-**-4577,Very High,Student,Widowed
7a90c330-4efc-402f-8387-dc1b1c3a652d,Stacy,Horn,,1962-11-20,285-71-9881,(720) 804-8834,jessicasullivan@example.com,983 Karen Way,Lakewood,CO,80210,Other,2024-07-17,TAX_DEPT,Stacy  Horn,"983 Karen Way, Lakewood, CO 80210",63,(720) 804-8834,***-**-9881,Very High,Unemployed,Single
ebda2af7-b096-41fa-80fd-d3b801611c7b,Julia,Johnson,,1952-04-14,241-66-7802,(720) 598-6197,matthewwallace@example.org,156 Barker Canyon,Boulder,CO,80107,Other,2024-12-22,SOCIAL_SERVICES,Julia  Johnson,"156 Barker Canyon, Boulder, CO 80107",73,(720) 598-6197,***-**-7802,Medium,Retired,Widowed
3bb114d7-3b7e-4f02-aaed-1534f611239a,Laura,Valdez,,1963-01-13,607-42-8296,(303) 398-6641,youngmichael@example.com,188 James Wall,Broomfield,CO,80206,M,2023-12-22,TAX_DEPT,Laura  Valdez,"188 James Wall, Broomfield, CO 80206",62,(303) 398-6641,***-**-8296,Very High,Student,Divorced
cbd62be0-694b-4d24-b19e-317f116c9763,Alexis,Bailey,,2002-03-31,424-16-8802,(303) 316-5966,ryanboyd@example.com,423 Sandra Tunnel Suite 775,Broomfield,CO,80222,M,2024-02-06,TAX_DEPT,Alexis  Bailey,"423 Sandra Tunnel Suite 775, Broomfield, CO 80222",23,(303) 316-5966,***-**-8802,High,Student,Widowed
5ef926f6-90c2-4b79-a312-b5be734d5820,Makayla,Ward,,1972-02-27,255-61-4477,(720) 976-5131,irwinjessica@example.net,306 Thomas Rapids Suite 171,Fort Collins,CO,80024,Other,2024-05-26,DMV,Makayla  Ward,"306 Thomas Rapids Suite 171, Fort Collins, CO 80024",53,(720) 976-5131,***-**-4477,High,Employed,Single
4e6f9bbb-cf11-49cd-b816-4576f802722d,Nicole,Lamb,,1935-06-21,125-61-5218,(970) 539-6481,henryanderson@example.org,03548 Ware Hollow,Fort Collins,CO,80232,Other,2024-05-11,VOTER_REG,Nicole  Lamb,"03548 Ware Hollow, Fort Collins, CO 80232",90,(970) 539-6481,***-**-5218,High,Student,Single
cb94d159-a81f-4919-9071-b1d2175ded7f,Dustin,Moody,,1968-03-23,135-22-9090,(720) 443-4484,goodamber@example.com,93312 Smith Harbor Suite 916,Boulder,CO,80230,Other,2024-02-13,VOTER_REG,Dustin  Moody,"93312 Smith Harbor Suite 916, Boulder, CO 80230",57,(720) 443-4484,***-**-9090,Very High,Student,Widowed
afc99f6f-cf00-4f3a-aeb8-abef3ecc1c1f,Diana,Smith,,1984-08-24,584-82-2440,(970) 986-4605,staceystone@example.org,65484 Marcus Coves Apt. 974,Loveland,CO,80026,F,2024-07-22,SOCIAL_SERVICES,Diana  Smith,"65484 Marcus Coves Apt. 974, Loveland, CO 80026",41,(970) 986-4605,***-**-2440,Medium,Student,Divorced
43821cb3-216b-4dd0-83c3-b43ae70fabb3,Alexandra,Cross,,1935-08-20,194-62-2619,(303) 362-4280,haleymartin@example.org,06823 Garcia Rue Apt. 937,Grand Junction,CO,80107,Other,2025-09-01,HEALTH_DEPT,Alexandra  Cross,"06823 Garcia Rue Apt. 937, Grand Junction, CO 80107",90,(303) 362-4280,***-**-2619,Medium,Student,Married
0407dd00-15ec-4984-9c31-ac8b8d099f43,Alexis,Bishop,,1952-12-10,173-74-7775,(303) 412-1889,karen77@example.com,089 Lester Isle,Littleton,CO,80229,M,2024-05-02,SOCIAL_SERVICES,Alexis  Bishop,"089 Lester Isle, Littleton, CO 80229",73,(303) 412-1889,***-**-7775,Low,Student,Widowed
91a3527f-332b-4d74-bb4e-9f0d0c1ece49,Jeffrey,Jackson,,2003-11-14,550-51-1853,(720) 892-7216,levyjames@example.com,79298 Smith Ways,Boulder,CO,80028,F,2023-09-14,TAX_DEPT,Jeffrey  Jackson,"79298 Smith Ways, Boulder, CO 80028",22,(720) 892-7216,***-**-1853,Very High,Retired,Single
10fc92a6-afc5-4b17-b8c9-92ce8ea9c674,Jennifer,Bridges,,2000-01-27,467-37-5061,(303) 354-6844,fishercraig@example.com,57681 Beck Mount,Greeley,CO,80020,M,2024-02-11,HEALTH_DEPT,Jennifer  Bridges,"57681 Beck Mount, Greeley, CO 80020",25,(303) 354-6844,***-**-5061,Very High,Employed,Widowed
8cbf7e78-041c-49d1-9698-f9832eb5a3fd,Zachary,Glass,,1951-09-04,792-76-2980,(970) 951-3115,ssanders@example.org,9736 Molly Land Suite 894,Loveland,CO,80105,F,2024-12-19,VOTER_REG,Zachary  Glass,"9736 Molly Land Suite 894, Loveland, CO 80105",74,(970) 951-3115,***-**-2980,Low,Employed,Married
6b76e223-fa4b-43bb-b2af-212d1e46427c,Cassandra,Johnson,Anne,1955-05-16,690-41-5203,(970) 309-8081,iberry@example.com,3813 Veronica Pines Apt. 185,Littleton,CO,80207,M,2025-01-08,VOTER_REG,Cassandra Anne Johnson,"3813 Veronica Pines Apt. 185, Littleton, CO 80207",70,(970) 309-8081,***-**-5203,High,Unemployed,Married
602aa83d-9c60-406e-ab60-1f7e4c015915,Meredith,Wagner,,1962-05-19,943-30-1063,(720) 404-3440,phillipgarcia@example.net,814 Hayes Turnpike Suite 996,Parker,CO,80020,M,2023-12-14,DMV,Meredith  Wagner,"814 Hayes Turnpike Suite 996, Parker, CO 80020",63,(720) 404-3440,***-**-1063,High,Retired,Single
fc45e40a-c26d-41ac-9fb8-032e75764163,Penny,Gill,Jennifer,1982-04-29,634-73-3796,(303) 905-6894,kenneth89@example.com,97843 Danielle Prairie,Thornton,CO,80203,M,2024-01-03,TAX_DEPT,Penny Jennifer Gill,"97843 Danielle Prairie, Thornton, CO 80203",43,(303) 905-6894,***-**-3796,High,Unemployed,Divorced
b6a6b357-042d-4cb3-8d16-a659003d37a4,Valerie,Young,Brian,1994-03-12,398-14-6306,(970) 920-1911,tfields@example.org,2944 Diana Fields Apt. 830,Littleton,CO,80223,Other,2025-02-11,VOTER_REG,Valerie Brian Young,"2944 Diana Fields Apt. 830, Littleton, CO 80223",31,(970) 920-1911,***-**-6306,Medium,Retired,Single
3c771d02-2316-4679-a0c4-de8e90ebc65c,Glenn,Phillips,Tammy,1999-09-09,660-36-5957,(970) 301-2718,yoderamber@example.com,3784 Thomas Brook Apt. 878,Parker,CO,80232,M,2024-10-13,HEALTH_DEPT,Glenn Tammy Phillips,"3784 Thomas Brook Apt. 878, Parker, CO 80232",26,(970) 301-2718,***-**-5957,High,Employed,Single
a0acd165-eb77-4acb-91c2-73fe9044023f,Antonio,White,Walter,1963-06-30,622-42-6188,(970) 342-4315,lisa20@example.com,3320 Young Coves,Thornton,CO,80236,Other,2025-05-05,HEALTH_DEPT,Antonio Walter White,"3320 Young Coves, Thornton, CO 80236",62,(970) 342-4315,***-**-6188,Medium,Student,Widowed
4b9a3e60-56e0-4e61-873b-e832650e02ea,Dustin,Vega,Denise,1937-03-17,546-71-7512,(970) 322-6394,kevingoodwin@example.org,49150 Mark Camp Apt. 138,Westminster,CO,80230,F,2024-11-08,VOTER_REG,Dustin Denise Vega,"49150 Mark Camp Apt. 138, Westminster, CO 80230",88,(970) 322-6394,***-**-7512,Medium,Employed,Single
89e4679a-0ccd-4379-b2a3-c35415ee5aa6,Steven,Edwards,Joel,1998-11-08,869-36-1987,(303) 509-1774,ywillis@example.org,84108 Pena Fall,Greeley,CO,80234,M,2025-05-05,SOCIAL_SERVICES,Steven Joel Edwards,"84108 Pena Fall, Greeley, CO 80234",27,(303) 509-1774,***-**-1987,Very High,Retired,Divorced
a85cd5e3-4879-40e4-af2e-906722250591,Victoria,Martinez,,1996-12-15,684-84-2662,(970) 734-7752,trussell@example.com,970 Shelton Lock,Thornton,CO,80103,Other,2025-04-15,VOTER_REG,Victoria  Martinez,"970 Shelton Lock, Thornton, CO 80103",29,(970) 734-7752,***-**-2662,Low,Retired,Single
01f3af51-d718-485e-bfb0-6c76aee2ce7b,Matthew,Logan,,1948-04-29,730-99-6647,(970) 247-2465,deanna73@example.com,66610 Ortega Mews Apt. 903,Broomfield,CO,80235,Other,2025-08-23,VOTER_REG,Matthew  Logan,"66610 Ortega Mews Apt. 903, Broomfield, CO 80235",77,(970) 247-2465,***-**-6647,Low,Employed,Single
9ee9c8db-d5ad-4f06-a730-c615557e6f86,Amy,Watson,,1973-11-25,677-33-1881,(303) 756-6288,debbie62@example.org,97882 Ryan Bypass Suite 813,Denver,CO,80224,F,2023-10-13,TAX_DEPT,Amy  Watson,"97882 Ryan Bypass Suite 813, Denver, CO 80224",52,(303) 756-6288,***-**-1881,High,Unemployed,Single
cef4e926-c8db-4d93-8e2b-5d53dbfe6fd1,Jacob,Barber,,1941-06-16,919-96-1361,(970) 281-7672,xstevens@example.net,166 Juarez Row,Loveland,CO,80104,F,2025-06-30,VOTER_REG,Jacob  Barber,"166 Juarez Row, Loveland, CO 80104",84,(970) 281-7672,***-**-1361,High,Student,Widowed
aa6b3474-a0de-43a4-9c51-e5c25469dc78,Elizabeth,Lutz,Latoya,1985-04-27,138-70-6839,(303) 565-8063,ashleysimmons@example.net,425 Natasha Heights,Thornton,CO,80209,Other,2024-08-08,DMV,Elizabeth Latoya Lutz,"425 Natasha Heights, Thornton, CO 80209",40,(303) 565-8063,***-**-6839,Very High,Employed,Divorced
29e6ffae-97fd-4928-8bd9-01c4ecbbca8e,Andrew,Williams,,1976-01-08,104-95-2235,(970) 244-9267,stonesusan@example.net,289 Klein Run,Thornton,CO,80105,Other,2025-02-28,TAX_DEPT,Andrew  Williams,"289 Klein Run, Thornton, CO 80105",49,(970) 244-9267,***-**-2235,Very High,Student,Widowed
947b16eb-3204-417f-9a41-94cfa684d2b4,Robert,Owen,,1958-08-13,995-48-9866,(720) 838-6419,jennifer65@example.net,85703 Tonya Spurs,Commerce City,CO,80022,M,2024-04-27,HEALTH_DEPT,Robert  Owen,"85703 Tonya Spurs, Commerce City, CO 80022",67,(720) 838-6419,***-**-9866,Low,Unemployed,Single
77c3513b-9ab6-4394-99e7-198090593e9e,Kimberly,Vargas,,1946-05-23,257-98-1659,(720) 326-2166,kristismith@example.com,6801 Reese Mills Suite 078,Lakewood,CO,80019,Other,2023-10-25,DMV,Kimberly  Vargas,"6801 Reese Mills Suite 078, Lakewood, CO 80019",79,(720) 326-2166,***-**-1659,Medium,Employed,Divorced
71626a1e-53f9-4c63-aa5f-8c451ed13e50,Jonathan,Lee,,1952-11-09,707-57-5931,(720) 633-8260,ericramirez@example.net,423 Johnson Alley Suite 037,Longmont,CO,80017,Other,2024-01-26,SOCIAL_SERVICES,Jonathan  Lee,"423 Johnson Alley Suite 037, Longmont, CO 80017",73,(720) 633-8260,***-**-5931,Medium,Unemployed,Widowed
7cc2807a-37d4-4ca4-8302-50515d07e8a6,Ronald,Ramirez,Michael,1975-04-22,578-68-5713,(970) 929-6233,elizabethwhite@example.org,2895 Smith Valleys Apt. 982,Colorado Springs,CO,80219,M,2024-11-19,DMV,Ronald Michael Ramirez,"2895 Smith Valleys Apt. 982, Colorado Springs, CO 80219",50,(970) 929-6233,***-**-5713,Very High,Student,Single
f793a49c-2ff0-4227-9985-ea659855c238,Ann,Landry,,1965-02-03,791-76-6226,(303) 817-1453,lucerosally@example.com,481 Hunter Neck,Littleton,CO,80103,F,2023-12-17,VOTER_REG,Ann  Landry,"481 Hunter Neck, Littleton, CO 80103",60,(303) 817-1453,***-**-6226,Very High,Unemployed,Single
f82bb951-e5d4-427b-bb89-699613666561,Edward,Barrera,Shawn,1942-01-04,419-99-3254,(720) 998-5142,fnelson@example.net,124 Warner Keys,Westminster,CO,80233,M,2023-12-23,HEALTH_DEPT,Edward Shawn Barrera,"124 Warner Keys, Westminster, CO 80233",83,(720) 998-5142,***-**-3254,Very High,Retired,Divorced
46ccb2b2-a0bd-4612-beea-3321223abd84,Jason,Kennedy,Erin,1977-07-10,658-37-9746,(970) 396-6050,qgibson@example.org,671 Taylor Point Suite 070,Castle Rock,CO,80210,Other,2024-08-28,VOTER_REG,Jason Erin Kennedy,"671 Taylor Point Suite 070, Castle Rock, CO 80210",48,(970) 396-6050,***-**-9746,Low,Retired,Divorced
c240a326-7d8c-4cea-9f11-74d6f1bfd651,Janice,Wright,,1976-04-06,708-15-5041,(303) 363-4972,diazchelsey@example.com,61083 Lisa Flats,Thornton,CO,80026,M,2024-01-01,SOCIAL_SERVICES,Janice  Wright,"61083 Lisa Flats, Thornton, CO 80026",49,(303) 363-4972,***-**-5041,Very High,Employed,Married
2c7132e8-20e1-44e3-a247-fa7ff0d652fe,Kevin,Carlson,,1951-07-24,885-19-7533,(720) 333-2226,ksmith@example.net,51713 Wood Mission Suite 807,Broomfield,CO,80224,F,2025-02-03,TAX_DEPT,Kevin  Carlson,"51713 Wood Mission Suite 807, Broomfield, CO 80224",74,(720) 333-2226,***-**-7533,Very High,Retired,Divorced
8a782aeb-2966-4efc-9b2b-a7d88e6731ec,Karen,Manning,,1973-06-28,990-88-3884,(303) 507-9911,ayalaashley@example.org,605 Ronald Path Apt. 766,Grand Junction,CO,80225,M,2023-12-06,SOCIAL_SERVICES,Karen  Manning,"605 Ronald Path Apt. 766, Grand Junction, CO 80225",52,(303) 507-9911,***-**-3884,Medium,Student,Single
95b10fdc-754c-4874-a5e6-561ba8e7f027,Olivia,Robinson,,1978-03-26,587-29-9092,(303) 580-1200,reyesmary@example.net,4007 Joseph Causeway,Grand Junction,CO,80020,M,2024-10-09,TAX_DEPT,Olivia  Robinson,"4007 Joseph Causeway, Grand Junction, CO 80020",47,(303) 580-1200,***-**-9092,Medium,Retired,Married
8ed05fb7-9d47-46a6-9e1d-93aa25612bfd,Erika,Taylor,,1988-07-07,422-78-6392,(720) 466-1591,kwoods@example.com,5494 Costa Shoals Suite 440,Centennial,CO,80204,Other,2024-07-19,HEALTH_DEPT,Erika  Taylor,"5494 Costa Shoals Suite 440, Centennial, CO 80204",37,(720) 466-1591,***-**-6392,Very High,Unemployed,Single
77ec1a47-c0be-4e98-bc4c-ff08c7b09f27,Sarah,Nelson,,1992-02-17,459-11-8112,(720) 639-1948,zwest@example.com,691 Anthony Prairie Apt. 848,Longmont,CO,80105,F,2025-08-06,VOTER_REG,Sarah  Nelson,"691 Anthony Prairie Apt. 848, Longmont, CO 80105",33,(720) 639-1948,***-**-8112,Very High,Retired,Single
335eab30-0eee-48fb-8189-4943c384ad7b,James,Lindsey,,1965-03-31,294-47-8143,(970) 825-5265,mendozasuzanne@example.org,53434 Davis Plaza Suite 347,Boulder,CO,80227,M,2025-02-18,SOCIAL_SERVICES,James  Lindsey,"53434 Davis Plaza Suite 347, Boulder, CO 80227",60,(970) 825-5265,***-**-8143,Very High,Unemployed,Widowed
19217cb7-59e5-4488-9689-ea172d3ca76f,Sarah,Mcconnell,Angela,1958-07-05,393-90-9093,(720) 816-9021,kellieking@example.net,7775 Anthony Manor,Loveland,CO,80023,F,2024-09-06,VOTER_REG,Sarah Angela Mcconnell,"7775 Anthony Manor, Loveland, CO 80023",67,(720) 816-9021,***-**-9093,High,Student,Widowed
b45d6333-6bfa-4656-b6c6-394e27337511,Elizabeth,Estes,,1936-06-27,589-82-9847,(720) 647-3859,iyoder@example.org,67323 Maria Light,Grand Junction,CO,80014,F,2024-11-09,HEALTH_DEPT,Elizabeth  Estes,"67323 Maria Light, Grand Junction, CO 80014",89,(720) 647-3859,***-**-9847,Very High,Employed,Widowed
161eb8ec-7127-45bf-a04c-20b8004274e4,Dustin,Mcdonald,Jasmine,1966-02-11,788-22-9911,(720) 471-1010,lawrencejean@example.org,302 Nicole Ridges Apt. 964,Pueblo,CO,80107,F,2024-04-18,VOTER_REG,Dustin Jasmine Mcdonald,"302 Nicole Ridges Apt. 964, Pueblo, CO 80107",59,(720) 471-1010,***-**-9911,Medium,Employed,Divorced
815571ae-9485-42db-a5a6-388f2af36c78,Samuel,Rowe,,1940-04-04,122-56-6563,(970) 528-2752,garciabrandon@example.com,21181 Jennifer Valleys Suite 402,Castle Rock,CO,80223,F,2024-07-02,SOCIAL_SERVICES,Samuel  Rowe,"21181 Jennifer Valleys Suite 402, Castle Rock, CO 80223",85,(970) 528-2752,***-**-6563,Very High,Student,Divorced
26b5087e-f9e8-4cfe-8ea2-a43d01f7b98d,Nicholas,Osborne,Ray,1950-05-20,587-64-3363,(303) 572-7688,lsanchez@example.org,7279 David Plain Suite 542,Centennial,CO,80017,F,2023-10-08,DMV,Nicholas Ray Osborne,"7279 David Plain Suite 542, Centennial, CO 80017",75,(303) 572-7688,***-**-3363,High,Student,Married
e15aeb8d-d7c1-498e-9389-02c7b7aefcd3,Dominique,Perkins,,1993-06-25,876-18-4317,(720) 769-9162,hollypitts@example.net,422 Charles Forks,Broomfield,CO,80018,M,2024-11-19,TAX_DEPT,Dominique  Perkins,"422 Charles Forks, Broomfield, CO 80018",32,(720) 769-9162,***-**-4317,High,Student,Single
e1ff5acb-af51-4636-8aeb-9d9bd953d719,Eric,Reese,,1963-05-04,402-35-7780,(720) 379-4173,bennettdaniel@example.org,9235 Miller Via,Denver,CO,80224,Other,2023-10-12,HEALTH_DEPT,Eric  Reese,"9235 Miller Via, Denver, CO 80224",62,(720) 379-4173,***-**-7780,Medium,Employed,Single
59605f44-4d4c-4afc-800e-be31a4551bf5,Colin,Silva,Tiffany,1954-03-02,846-20-8818,(303) 526-3000,samantha88@example.com,04505 Jason Fords,Arvada,CO,80014,F,2024-01-01,SOCIAL_SERVICES,Colin Tiffany Silva,"04505 Jason Fords, Arvada, CO 80014",71,(303) 526-3000,***-**-8818,Very High,Unemployed,Widowed
7cf00c79-36ce-4355-a967-7af9dfb63d36,Jocelyn,Ray,,1937-09-12,284-28-7420,(303) 798-8057,jared37@example.com,2208 Jeremy Forge Suite 319,Grand Junction,CO,80205,Other,2023-11-06,VOTER_REG,Jocelyn  Ray,"2208 Jeremy Forge Suite 319, Grand Junction, CO 80205",88,(303) 798-8057,***-**-7420,Very High,Employed,Married
